sizeof_hdr	data_type	db_name	extents	session_error	regular	dim_info	dim	intent_p1	intent_p2	intent_p3	intent_code	datatype	bitpix	slice_start	pixdim	vox_offset	scl_slope	scl_inter	slice_end	slice_code	xyzt_units	cal_max	cal_min	slice_duration	toffset	glmax	glmin	descrip	aux_file	qform_code	sform_code	quatern_b	quatern_c	quatern_d	qoffset_x	qoffset_y	qoffset_z	srow_x	srow_y	srow_z	intent_name	magic	Modality	MagneticFieldStrength	ImagingFrequency	Manufacturer	ManufacturersModelName	InstitutionName	DeviceSerialNumber	StationName	PatientPosition	SoftwareVersions	MRAcquisitionType	SeriesDescription	ProtocolName	ScanningSequence	SequenceVariant	ImageType	SeriesNumber	AcquisitionTime	AcquisitionNumber	SliceThickness	SAR	FlipAngle	PercentPhaseFOV	PhaseEncodingSteps	AcquisitionMatrixPE	ReconMatrixPE	PixelBandwidth	ImageOrientationPatientDICOM	InPlanePhaseEncodingDirectionDICOM	ConversionSoftware	ConversionSoftwareVersion
348	b''	b''	0	0	b'r'	57	[ 3 74 74 45  1  1  1  1]	0.0	0.0	0.0	0	4	16	0	[-1.     3.     3.     3.3    0.476  0.     0.     0.   ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=4.9;Time=105349.145;phase=1'	b''	1	1	0.023834253	-0.9755767	-0.21810202	117.20325	-43.56575	-120.60659	[-2.9959099e+00 -1.2556599e-01  1.0293185e-01  1.1720325e+02]	[ -0.1534597   2.7111807  -1.4026389 -43.56575  ]	[ 3.1194901e-02  1.2781757e+00  2.9852958e+00 -1.2060659e+02]	b''	b'n+1'	MR	3	123.249	Siemens	TrioTim	IUGM	35049	MRC35049	HFS	syngo_MR_B17	2D	fmri_fieldmap_gre_field_mapping	fmri_fieldmap_gre_field_mapping	GR	SP	['ORIGINAL' 'PRIMARY' 'M' 'ND']	15	10:53:49.145000	1	3	0.190578	60	100	74	74	74	268	[ 0.998637   0.0511532  0.0103983 -0.0418553  0.903727  -0.426059 ]	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[ 3 74 74 45  1  1  1  1]	0.0	0.0	0.0	0	4	16	0	[-1.     3.     3.     3.3    0.476  0.     0.     0.   ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=7.4;Time=105349.625;phase=1'	b''	1	1	0.023834253	-0.9755767	-0.21810202	117.20325	-43.56575	-120.60659	[-2.9959099e+00 -1.2556599e-01  1.0293185e-01  1.1720325e+02]	[ -0.1534597   2.7111807  -1.4026389 -43.56575  ]	[ 3.1194901e-02  1.2781757e+00  2.9852958e+00 -1.2060659e+02]	b''	b'n+1'	MR	3	123.249	Siemens	TrioTim	IUGM	35049	MRC35049	HFS	syngo_MR_B17	2D	fmri_fieldmap_gre_field_mapping	fmri_fieldmap_gre_field_mapping	GR	SP	['ORIGINAL' 'PRIMARY' 'M' 'ND']	15	10:53:49.625000	1	3	0.190578	60	100	74	74	74	268	[ 0.998637   0.0511532  0.0103983 -0.0418553  0.903727  -0.426059 ]	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[ 3 74 74 45  1  1  1  1]	0.0	0.0	0.0	0	4	16	0	[-1.     3.     3.     3.3    0.476  0.     0.     0.   ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=7.4;Time=105349.625;phase=1'	b''	1	1	0.023834253	-0.9755767	-0.21810202	117.20325	-43.56575	-120.60659	[-2.9959099e+00 -1.2556599e-01  1.0293185e-01  1.1720325e+02]	[ -0.1534597   2.7111807  -1.4026389 -43.56575  ]	[ 3.1194901e-02  1.2781757e+00  2.9852958e+00 -1.2060659e+02]	b''	b'n+1'	MR	3	123.249	Siemens	TrioTim	IUGM	35049	MRC35049	HFS	syngo_MR_B17	2D	fmri_fieldmap_gre_field_mapping	fmri_fieldmap_gre_field_mapping	GR	SP	['ORIGINAL' 'PRIMARY' 'P' 'ND']	16	10:53:49.625000	1	3	0.190578	60	100	74	74	74	268	[ 0.998637   0.0511532  0.0103983 -0.0418553  0.903727  -0.426059 ]	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[ 4 74 74 41  4  1  1  1]	0.0	0.0	0.0	0	4	16	0	[-1.   3.   3.   3.3  2.5  0.   0.   0. ]	0.0	nan	nan	0	2	10	0.0	0.0	0.0	0.0	0	0	b'TE=25;Time=105330.215;phase=1'	b''	1	1	0.023834253	-0.9755767	-0.21810205	117.409134	-46.371048	-114.636	[-2.99590993e+00 -1.25565991e-01  1.02931939e-01  1.17409134e+02]	[ -0.1534597   2.7111807  -1.4026402 -46.371048 ]	[ 3.1194901e-02  1.2781757e+00  2.9852982e+00 -1.1463600e+02]	b''	b'n+1'	MR	3	123.249	Siemens	TrioTim	IUGM	35049	MRC35049	HFS	syngo_MR_B17	2D	fmri-MemoryTask_AP	fmri-MemoryTask_AP	EP	SK	['ORIGINAL' 'PRIMARY' 'M' 'ND' 'MOSAIC']	14	10:53:30.215000	1	3	0.123517	90	100	74	74	74	2503	[ 0.998637   0.0511532  0.0103983 -0.0418553  0.903727  -0.426059 ]	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[ 4 74 74 41  4  1  1  1]	0.0	0.0	0.0	0	4	16	0	[-1.   3.   3.   3.3  2.5  0.   0.   0. ]	0.0	nan	nan	0	2	10	0.0	0.0	0.0	0.0	0	0	b'TE=25;Time=105516.202;phase=0'	b''	1	1	0.023834253	-0.9755767	-0.21810205	117.409134	-46.371048	-114.636	[-2.99590993e+00 -1.25565991e-01  1.02931939e-01  1.17409134e+02]	[ -0.1534597   2.7111807  -1.4026402 -46.371048 ]	[ 3.1194901e-02  1.2781757e+00  2.9852982e+00 -1.1463600e+02]	b''	b'n+1'	MR	3	123.249	Siemens	TrioTim	IUGM	35049	MRC35049	HFS	syngo_MR_B17	2D	fmri-MemoryTask_PA	fmri-MemoryTask_PA	EP	SK	['ORIGINAL' 'PRIMARY' 'M' 'ND' 'MOSAIC']	17	10:55:16.202500	1	3	0.123517	90	100	74	74	74	2503	[ 0.998637   0.0511532  0.0103983 -0.0418553  0.903727  -0.426059 ]	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	54	[  3 256 256  48   1   1   1   1]	0.0	0.0	0.0	0	4	16	0	[-1.      0.9375  0.9375  3.      9.      0.      0.      0.    ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=1.2e+02;Time=153055.455;phase=1'	b''	1	1	-0.0007335331	-0.9990266	0.040151943	117.95341	-106.11189	-53.762527	[-9.3687445e-01  2.2273218e-11  1.0957699e-01  1.1795341e+02]	[ 2.7480717e-03  9.3447614e-01  2.4059676e-01 -1.0611189e+02]	[ 3.4132373e-02 -7.5236700e-02  2.9883275e+00 -5.3762527e+01]	b''	b'n+1'	MR	3	123.249	Siemens	TrioTim	IUGM	35049	MRC35049	HFS	syngo_MR_B17	2D	Axial_T2-FLAIR_iPAT2	Axial_T2-FLAIR_iPAT2	SE_IR	SK_SP_MP	['ORIGINAL' 'PRIMARY' 'M' 'NORM' 'DIS2D']	3	15:30:55.455000	1	3	0.647117	165	100	255	256	256	222	"[ 9.99333e-01 -2.93128e-03  3.64079e-02  2.37581e-11  9.96775e-01
  8.02525e-02]"	ROW	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	54	[  3 256 256  48   1   1   1   1]	0.0	0.0	0.0	0	4	16	0	[-1.      0.9375  0.9375  3.      3.      0.      0.      0.    ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=10;Time=153513.370;phase=1'	b''	1	1	-0.0007335331	-0.9990266	0.040151943	117.95341	-106.11189	-53.762527	[-9.3687445e-01  2.2273218e-11  1.0957699e-01  1.1795341e+02]	[ 2.7480717e-03  9.3447614e-01  2.4059676e-01 -1.0611189e+02]	[ 3.4132373e-02 -7.5236700e-02  2.9883275e+00 -5.3762527e+01]	b''	b'n+1'	MR	3	123.249	Siemens	TrioTim	IUGM	35049	MRC35049	HFS	syngo_MR_B17	2D	PD_T2_1sequence	PD_T2_1sequence	SE	SK_SP	['ORIGINAL' 'PRIMARY' 'M' 'ND' 'NORM']	4	15:35:13.370000	1	3	0.387099	165	100	255	256	256	181	"[ 9.99333e-01 -2.93128e-03  3.64079e-02  2.37581e-11  9.96775e-01
  8.02525e-02]"	ROW	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	54	[  3 192 256 256   1   1   1   1]	0.0	0.0	0.0	0	4	16	0	[1.  1.  1.  1.  2.3 0.  0.  0. ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=3;Time=152438.837;phase=1'	b''	1	1	0.0	0.0	0.0	-95.5	-108.92772	-127.0	[  1.    0.    0.  -95.5]	[   0.         1.         0.      -108.92772]	[   0.    0.    1. -127.]	b''	b'n+1'	MR	3	123.249	Siemens	TrioTim	IUGM	35049	MRC35049	HFS	syngo_MR_B17	3D	MPRAGE_ipat2	MPRAGE_ipat2	GR_IR	SP_MP	['ORIGINAL' 'PRIMARY' 'M' 'ND' 'NORM']	2	15:24:38.837500	1	1	0.0803591	9	100	255	256	256	238	[ 0  1  0  0  0 -1]	ROW	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	54	[  3 256 256  48   1   1   1   1]	0.0	0.0	0.0	0	4	16	0	[-1.      0.9375  0.9375  3.      0.65    0.      0.      0.    ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=20;Time=154216.902;phase=1'	b''	1	1	-0.0007335331	-0.9990266	0.040151943	117.95341	-106.11189	-53.762527	[-9.3687445e-01  2.2273218e-11  1.0957699e-01  1.1795341e+02]	[ 2.7480717e-03  9.3447614e-01  2.4059676e-01 -1.0611189e+02]	[ 3.4132373e-02 -7.5236700e-02  2.9883275e+00 -5.3762527e+01]	b''	b'n+1'	MR	3	123.249	Siemens	TrioTim	IUGM	35049	MRC35049	HFS	syngo_MR_B17	2D	AXIAL_T2_STAR_iPAT2	AXIAL_T2_STAR_iPAT2	GR	SP	['ORIGINAL' 'PRIMARY' 'M' 'NORM' 'DIS2D']	5	15:42:16.902500	1	3	0.0131771	20	100	256	256	256	199	"[ 9.99333e-01 -2.93128e-03  3.64079e-02  2.37581e-11  9.96775e-01
  8.02525e-02]"	ROW	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	54	[  3 256 256  48   1   1   1   1]	0.0	0.0	0.0	0	4	16	0	[-1.      0.9375  0.9375  3.      3.      0.      0.      0.    ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=91;Time=153513.462;phase=1'	b''	1	1	-0.0007335331	-0.9990266	0.040151943	117.95341	-106.11189	-53.762527	[-9.3687445e-01  2.2273218e-11  1.0957699e-01  1.1795341e+02]	[ 2.7480717e-03  9.3447614e-01  2.4059676e-01 -1.0611189e+02]	[ 3.4132373e-02 -7.5236700e-02  2.9883275e+00 -5.3762527e+01]	b''	b'n+1'	MR	3	123.249	Siemens	TrioTim	IUGM	35049	MRC35049	HFS	syngo_MR_B17	2D	PD_T2_1sequence	PD_T2_1sequence	SE	SK_SP	['ORIGINAL' 'PRIMARY' 'M' 'ND' 'NORM']	4	15:35:13.462500	1	3	0.387099	165	100	255	256	256	181	"[ 9.99333e-01 -2.93128e-03  3.64079e-02  2.37581e-11  9.96775e-01
  8.02525e-02]"	ROW	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[  4 128 128  70  31   1   1   1]	0.0	0.0	0.0	0	4	16	0	"[-1.         2.         2.         1.9999999  9.4        0.
  0.         0.       ]"	0.0	nan	nan	0	5	10	0.0	0.0	0.0	0.0	0	0	b'TE=96;Time=154453.370;phase=1'	b''	1	1	0.0	0.99950653	-0.03141076	129.98987	-114.16481	-47.022972	[ -2.        0.       -0.      129.98987]	[   0.            1.9960535     0.12558103 -114.16481   ]	[  0.          -0.12558104   1.9960533  -47.022972  ]	b''	b'n+1'	MR	3	123.249	Siemens	TrioTim	IUGM	35049	MRC35049	HFS	syngo_MR_B17	2D	DWI	DWI	EP	SK_SP	['ORIGINAL' 'PRIMARY' 'DIFFUSION' 'NONE' 'ND' 'NORM' 'MOSAIC']	6	15:44:53.370000	1	2	0.31496	90	100	127	128	128	2056	[1.        0.        0.        0.        0.998027  0.0627905]	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[  3 128 128  70   1   1   1   1]	0.0	0.0	0.0	0	4	16	0	[-1.   2.   2.   2.   9.4  0.   0.   0. ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=96;Time=155021.395;phase=1'	b''	1	1	0.0	0.99950653	-0.03141076	129.9899	-114.164764	-47.022972	[ -2.       0.      -0.     129.9899]	[   0.            1.9960535     0.12558092 -114.164764  ]	[  0.          -0.12558104   1.9960517  -47.022972  ]	b''	b'n+1'	MR	3	123.249	Siemens	TrioTim	IUGM	35049	MRC35049	HFS	syngo_MR_B17	2D	DWI-B02	DWI-B02	EP	SK_SP	['ORIGINAL' 'PRIMARY' 'DIFFUSION' 'NONE' 'ND' 'NORM']	7	15:50:21.395000	1	2	0.188996	90	100	127	128	128	2056	[1.        0.        0.        0.        0.998027  0.0627905]	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[ 3 64 64 42  1  1  1  1]	0.0	0.0	0.0	0	4	16	0	[-1.     3.5    3.5    3.5    0.444  0.     0.     0.   ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=4.9;Time=160306.358;phase=1'	b''	1	1	-0.00033645827	-0.99963355	0.014870357	111.26007	-94.09916	-58.271244	[-3.4964182e+00 -1.2141980e-08  1.5830262e-01  1.1126007e+02]	[ 4.7087017e-03  3.4984512e+00  1.0400115e-01 -9.4099159e+01]	[  0.15823248  -0.10410762   3.4948733  -58.271244  ]	b''	b'n+1'	MR	3	123.249	Siemens	TrioTim	IUGM	35049	MRC35049	HFS	syngo_MR_B17	2D	gre_field_mapping	gre_field_mapping	GR	SP	['ORIGINAL' 'PRIMARY' 'M' 'ND']	10	16:03:6.357500	1	3.5	0.199061	60	100	64	64	64	260	"[ 9.98977e-01 -1.34534e-03  4.52093e-02 -3.46914e-09  9.99557e-01
  2.97450e-02]"	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[ 3 64 64 42  1  1  1  1]	0.0	0.0	0.0	0	4	16	0	[-1.     3.5    3.5    3.5    0.444  0.     0.     0.   ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=7.4;Time=160306.805;phase=1'	b''	1	1	-0.00033645827	-0.99963355	0.014870357	111.26007	-94.09916	-58.271244	[-3.4964182e+00 -1.2141980e-08  1.5830262e-01  1.1126007e+02]	[ 4.7087017e-03  3.4984512e+00  1.0400115e-01 -9.4099159e+01]	[  0.15823248  -0.10410762   3.4948733  -58.271244  ]	b''	b'n+1'	MR	3	123.249	Siemens	TrioTim	IUGM	35049	MRC35049	HFS	syngo_MR_B17	2D	gre_field_mapping	gre_field_mapping	GR	SP	['ORIGINAL' 'PRIMARY' 'M' 'ND']	10	16:03:6.805000	1	3.5	0.199061	60	100	64	64	64	260	"[ 9.98977e-01 -1.34534e-03  4.52093e-02 -3.46914e-09  9.99557e-01
  2.97450e-02]"	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[ 3 64 64 42  1  1  1  1]	0.0	0.0	0.0	0	4	16	0	[-1.     3.5    3.5    3.5    0.444  0.     0.     0.   ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=7.4;Time=160306.805;phase=1'	b''	1	1	-0.00033645827	-0.99963355	0.014870357	111.26007	-94.09916	-58.271244	[-3.4964182e+00 -1.2141980e-08  1.5830262e-01  1.1126007e+02]	[ 4.7087017e-03  3.4984512e+00  1.0400115e-01 -9.4099159e+01]	[  0.15823248  -0.10410762   3.4948733  -58.271244  ]	b''	b'n+1'	MR	3	123.249	Siemens	TrioTim	IUGM	35049	MRC35049	HFS	syngo_MR_B17	2D	gre_field_mapping	gre_field_mapping	GR	SP	['ORIGINAL' 'PRIMARY' 'P' 'ND']	11	16:03:6.805000	1	3.5	0.199061	60	100	64	64	64	260	"[ 9.98977e-01 -1.34534e-03  4.52093e-02 -3.46914e-09  9.99557e-01
  2.97450e-02]"	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[  4  74  74  41 310   1   1   1]	0.0	0.0	0.0	0	4	16	0	[-1.   3.   3.   3.3  2.5  0.   0.   0. ]	0.0	nan	nan	0	2	10	0.0	0.0	0.0	0.0	0	0	b'TE=25;Time=160638.763;phase=1'	b''	1	1	0.0038687855	-0.9850136	-0.17098677	110.52117	-67.05971	-85.99373	[-2.9969299e+00 -1.1206328e-08  1.4925662e-01  1.1052117e+02]	[-4.5729667e-02  2.8244913e+00 -1.1110313e+00 -6.7059708e+01]	[  0.12774971   1.0110631    3.1037607  -85.99373   ]	b''	b'n+1'	MR	3	123.249	Siemens	TrioTim	IUGM	35049	MRC35049	HFS	syngo_MR_B17	2D	fmri-MemoryTask	fmri-MemoryTask	EP	SK	['ORIGINAL' 'PRIMARY' 'M' 'ND' 'MOSAIC']	12	16:06:38.762500	1	3	0.142249	90	100	74	74	74	2503	"[ 9.98977e-01  1.52432e-02  4.25832e-02 -3.73544e-09  9.41497e-01
 -3.37021e-01]"	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[  4  64  64  40 300   1   1   1]	0.0	0.0	0.0	0	4	16	0	[-1.    3.5   3.5   3.5   2.11  0.    0.    0.  ]	0.0	nan	nan	0	5	10	0.0	0.0	0.0	0.0	0	0	b'TE=30;Time=155213.470;phase=1'	b''	1	1	-0.00033645827	-0.99963355	0.014870357	111.41835	-93.99513	-54.77637	[-3.4964182e+00 -1.2141980e-08  1.5830253e-01  1.1141835e+02]	[ 4.7087017e-03  3.4984512e+00  1.0400108e-01 -9.3995132e+01]	[  0.15823248  -0.10410762   3.4948711  -54.77637   ]	b''	b'n+1'	MR	3	123.249	Siemens	TrioTim	IUGM	35049	MRC35049	HFS	syngo_MR_B17	2D	BOLD_Resting_State	BOLD_Resting_State	EP	SK	['ORIGINAL' 'PRIMARY' 'M' 'ND' 'NORM' 'MOSAIC']	9	15:52:13.470000	1	3.5	0.112473	70	100	63	64	64	2441	"[ 9.98977e-01 -1.34534e-03  4.52093e-02 -3.46914e-09  9.99557e-01
  2.97450e-02]"	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[  3 128 128  70   1   1   1   1]	0.0	0.0	0.0	0	4	16	0	[-1.   2.   2.   2.   9.4  0.   0.   0. ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=96;Time=155107.380;phase=0'	b''	1	1	0.0	0.99950653	-0.03141076	129.9899	-114.164764	-47.022972	[ -2.       0.      -0.     129.9899]	[   0.            1.9960535     0.12558092 -114.164764  ]	[  0.          -0.12558104   1.9960517  -47.022972  ]	b''	b'n+1'	MR	3	123.249	Siemens	TrioTim	IUGM	35049	MRC35049	HFS	syngo_MR_B17	2D	DWI-B03	DWI-B03	EP	SK_SP	['ORIGINAL' 'PRIMARY' 'DIFFUSION' 'NONE' 'ND' 'NORM']	8	15:51:7.380000	1	2	0.188996	90	100	127	128	128	2056	[1.        0.        0.        0.        0.998027  0.0627905]	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[ 3 74 74 45  1  1  1  1]	0.0	0.0	0.0	0	4	16	0	[-1.     3.     3.     3.3    0.476  0.     0.     0.   ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=4.9;Time=162006.185;phase=1'	b''	1	1	0.0038687855	-0.9850136	-0.17098677	110.22265	-64.83765	-92.201256	[-2.9969299e+00 -1.1206328e-08  1.4925644e-01  1.1022265e+02]	[-4.5729667e-02  2.8244913e+00 -1.1110299e+00 -6.4837646e+01]	[  0.12774971   1.0110631    3.103757   -92.201256  ]	b''	b'n+1'	MR	3	123.249	Siemens	TrioTim	IUGM	35049	MRC35049	HFS	syngo_MR_B17	2D	fmri_fieldmap_gre_field_mapping	fmri_fieldmap_gre_field_mapping	GR	SP	['ORIGINAL' 'PRIMARY' 'M' 'ND']	14	16:20:6.185000	1	3	0.199912	60	100	74	74	74	268	"[ 9.98977e-01  1.52432e-02  4.25832e-02 -3.73544e-09  9.41497e-01
 -3.37021e-01]"	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[ 3 74 74 45  1  1  1  1]	0.0	0.0	0.0	0	4	16	0	[-1.     3.     3.     3.3    0.476  0.     0.     0.   ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=7.4;Time=162006.665;phase=1'	b''	1	1	0.0038687855	-0.9850136	-0.17098677	110.22265	-64.83765	-92.201256	[-2.9969299e+00 -1.1206328e-08  1.4925644e-01  1.1022265e+02]	[-4.5729667e-02  2.8244913e+00 -1.1110299e+00 -6.4837646e+01]	[  0.12774971   1.0110631    3.103757   -92.201256  ]	b''	b'n+1'	MR	3	123.249	Siemens	TrioTim	IUGM	35049	MRC35049	HFS	syngo_MR_B17	2D	fmri_fieldmap_gre_field_mapping	fmri_fieldmap_gre_field_mapping	GR	SP	['ORIGINAL' 'PRIMARY' 'M' 'ND']	14	16:20:6.665000	1	3	0.199912	60	100	74	74	74	268	"[ 9.98977e-01  1.52432e-02  4.25832e-02 -3.73544e-09  9.41497e-01
 -3.37021e-01]"	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[ 3 74 74 45  1  1  1  1]	0.0	0.0	0.0	0	4	16	0	[-1.     3.     3.     3.3    0.476  0.     0.     0.   ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=7.4;Time=162006.665;phase=1'	b''	1	1	0.0038687855	-0.9850136	-0.17098677	110.22265	-64.83765	-92.201256	[-2.9969299e+00 -1.1206328e-08  1.4925644e-01  1.1022265e+02]	[-4.5729667e-02  2.8244913e+00 -1.1110299e+00 -6.4837646e+01]	[  0.12774971   1.0110631    3.103757   -92.201256  ]	b''	b'n+1'	MR	3	123.249	Siemens	TrioTim	IUGM	35049	MRC35049	HFS	syngo_MR_B17	2D	fmri_fieldmap_gre_field_mapping	fmri_fieldmap_gre_field_mapping	GR	SP	['ORIGINAL' 'PRIMARY' 'P' 'ND']	15	16:20:6.665000	1	3	0.199912	60	100	74	74	74	268	"[ 9.98977e-01  1.52432e-02  4.25832e-02 -3.73544e-09  9.41497e-01
 -3.37021e-01]"	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[ 4 74 74 41  4  1  1  1]	0.0	0.0	0.0	0	4	16	0	[-1.   3.   3.   3.3  2.5  0.   0.   0. ]	0.0	nan	nan	0	2	10	0.0	0.0	0.0	0.0	0	0	b'TE=25;Time=161947.193;phase=1'	b''	1	1	0.0038687855	-0.9850136	-0.17098677	110.52117	-67.05971	-85.99373	[-2.9969299e+00 -1.1206328e-08  1.4925662e-01  1.1052117e+02]	[-4.5729667e-02  2.8244913e+00 -1.1110313e+00 -6.7059708e+01]	[  0.12774971   1.0110631    3.1037607  -85.99373   ]	b''	b'n+1'	MR	3	123.249	Siemens	TrioTim	IUGM	35049	MRC35049	HFS	syngo_MR_B17	2D	fmri-MemoryTask_AP	fmri-MemoryTask_AP	EP	SK	['ORIGINAL' 'PRIMARY' 'M' 'ND' 'MOSAIC']	13	16:19:47.192500	1	3	0.129566	90	100	74	74	74	2503	"[ 9.98977e-01  1.52432e-02  4.25832e-02 -3.73544e-09  9.41497e-01
 -3.37021e-01]"	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[ 4 74 74 41  4  1  1  1]	0.0	0.0	0.0	0	4	16	0	[-1.   3.   3.   3.3  2.5  0.   0.   0. ]	0.0	nan	nan	0	2	10	0.0	0.0	0.0	0.0	0	0	b'TE=25;Time=162133.207;phase=0'	b''	1	1	0.0038687855	-0.9850136	-0.17098677	110.52117	-67.05971	-85.99373	[-2.99692988e+00 -1.12063265e-08  1.49256617e-01  1.10521172e+02]	[-4.5729667e-02  2.8244913e+00 -1.1110313e+00 -6.7059708e+01]	[  0.12774971   1.0110631    3.1037607  -85.99373   ]	b''	b'n+1'	MR	3	123.249	Siemens	TrioTim	IUGM	35049	MRC35049	HFS	syngo_MR_B17	2D	fmri-MemoryTask_PA	fmri-MemoryTask_PA	EP	SK	['ORIGINAL' 'PRIMARY' 'M' 'ND' 'MOSAIC']	16	16:21:33.207500	1	3	0.129566	90	100	74	74	74	2503	"[ 9.98977e-01  1.52432e-02  4.25832e-02 -3.73544e-09  9.41497e-01
 -3.37021e-01]"	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
